cusip,comp_conm,tic,factiva_tag,factiva_name,sim
25755920,DOMTAR CORP,UFS,domt,"Domtar Corporation, weyhas",0.606060606060606
25765110,DONALDSON CO INC,DCI,doci,"Donaldson Co Inc, docix",0.857142857142857
25770120,DONEGAL GROUP INC,DGICA,doneg,"Donegal Group Inc, donegx",0.842105263157895
25782610,DONNA KARAN INTL INC,DK.1,,,
25786720,DONNELLEY (R R) & SONS CO,RRD,donnrr,RR Donnelley & Sons Co,0.882352941176471
25787010,DONNELLY CORP,DON.1,donny,"Donnelly Corp, donnyx",0.8
25800620,DONNKENNY INC,DNKYQ,donnky,Donnkenny Inc,1
25811P85,DORAL FINANCIAL CORP,DRLCQ,ffcarb,Doral Financial Corp,1
25827810,DORMAN PRODUCTS INC,DORM,rbinc,Dorman Products Inc.,1
25844010,DORSEY TRAILERS INC,DSYT,dortrl,Dorsey Trailers Inc,1
25848T10,DOT HILL SYSTEMS CORP,HILL,bxhill,Dot Hill Systems Corp,1
25859810,DOUBLE-TAKE SOFTWARE INC,DBTK,nsisof,Double-Take Software Inc.,1
25860930,DOUBLECLICK INC,DCLK,inadvn,DoubleClick Inc,1
25862410,DOUBLETREE CORP,TREE.,dubtre,Doubletree Corp,1
25871510,DOUGHTIE'S FOODS INC,DOBQ,dobq,DOUGHTIE'S FOODS INC.,1
25877710,DOUGLAS & LOMASON CO,DOUG,dolo,"Douglas & Lomason, dolox",0.857142857142857
25960R10,DOUGLAS DYNAMICS INC,PLOW,,,
26000310,DOVER CORP,DOV,dvrcp,Dover Corporation,0.72
26009510,DOVER DOWNS GAMING & ENTMT,DDE,dvdngm,"Dover Downs Gaming & Entertainment Inc, tetona",0.7
26017410,DOVER MOTORSPORTS INC,DVD,dovdow,Dover Motorsports Inc,1
26041210,DOVER SADDLERY INC,DOVR,,,
26056110,DOW JONES & CO INC,DJ,,,
26101810,DOWNEY FINANCIAL CORP,DWNFQ,dsl,Downey Financial Corp,1
26147110,DRAVO CORP,DRV.1,drav,"DRAVO CORP, dravx",0.782608695652174
26153C10,DREAMWORKS ANIMATION SKG INC,DWA,dwaskg,"DreamWorks Animation SKG Inc, drmskg",0.896551724137931
26156610,DRESHER INC,DSR.1,,,
26160810,DRESSER-RAND GROUP INC,DRC,dreran,"Dresser-Rand Group Inc., frerv",0.888888888888889
26188510,DREYFUS CORP,DRY.1,,,
26198320,DREAMS INC,DRJ,stram,Dreams Inc,1
26203710,DRIL-QUIP INC,DRQ,drlqp,"Dril-Quip, Inc, innval",0.8
26207710,DRIVE SHACK INC,DS,,,
26209320,DRIVER-HARRIS CO,DRHA,dris,"Driver-Harris Company, drisx",0.848484848484848
26210C10,DROPBOX INC,DBX,,,
26217510,DRUG EMPORIUM INC,3DEMPE,drugem,"Drug Emporium Inc, drugemx",0.82051282051282
26224110,DRUGSTORE.COM INC,DSCM,,,
26249730,DRYPERS CORP,3DYPR,dryper,Drypers Corp,1
26250420,DSET CORP,DSET.,dsetco,DSET Corp,1
26353410,DU PONT (E I) DE NEMOURS,DD.2,dupnt,"E. I. DuPont de Nemours & Company, sk",0.789473684210526
26356410,DUAL DRILLING CO,DUAL,duadri,DUAL DRILLING CO,1
26357210,DUALSTAR TECHNOLOGIES CORP,DSTR,dlstrt,Dualstar Technologies Corp,1
26357810,DUANE READE INC,DRD.1,dure,"Duane Reade Holdings Inc., ulvr",0.7
26414710,DUCOMMUN INC,DCO,dco,Ducommun Inc,1
26433B10,DUFF & PHELPS CORP,DUF,dpescp,Duff & Phelps Corporation,0.8
26441C20,DUKE ENERGY CORP,DUK,dukpow,"Duke Energy Corp, eni",0.903225806451613
26443V10,DULUTH HOLDINGS INC,DLTH,,,
26550410,DUNKIN' BRANDS GROUP INC,DNKN,,,
26590310,DURA AUTOMOTIVE SYS,DRRAQ,duraa,"DURA Automotive Systems Inc, onexc",0.723404255319149
26609310,DUPLEX PRODUCTS,DPX,dupr,"DUPLEX PRODUCTS INC, duprx",0.756756756756757
26614N10,DUPONT  DE NEMOURS INC,DD,,,
26623310,DUQUESNE LIGHT HOLDINGS INC,DQE,duqli,"Duquesne Light Holdings Inc, jourse",0.892857142857143
26632S10,DURA PHARMACEUTICALS INC,DURA.1,immtec,"DURA PHARMACEUTICALS (DE), immtecx",0.784313725490196
26635410,DURAMED PHARMACEUTICALS INC,DRMD,,,
26658A10,DURATA THERAPEUTICS INC,DRTX,,,
26658Q10,DURATEK INC,DRTK,durtk,Duratek Inc,1
26660510,DURECT CORP,DRRX,durctc,Durect Corp,1
26689010,DURR-FILLAUER MEDICAL,DUFM,dufm,"Durr Fillauer Medical Inc (AK), dufmx",0.775510204081633
26689810,DUSA PHARMACEUTICALS INC,DUSA.1,depren,DUSA Pharmaceuticals Inc,1
26704P10,DUTCHFORK BANCSHARES INC,DFBS,dutfor,DutchFork Bancshares Inc,1
26745710,DYANSEN CORP,DYAN,faacq,"Dyansen Corporation, faacqx",0.628571428571429
26745T10,DYADIC INTERNATIONAL INC,DYAI,ccpwo,Dyadic International Inc.,1
26746E10,DYAX CORP,DYAX,,,
26747510,DYCOM INDUSTRIES INC,DY,dymin,"Dycom Industries, Inc, dyminx",0.863636363636364
26757510,DYERSBURG CORP,DBGC,dyrbgc,"Dyersburg Corp, dyrbgcx",0.787878787878788
26779V10,DYNACQ HEALTHCARE INC,DYII,dynacq,Dynacq Healthcare Inc,1
26784F10,DYNAMEX INC,DDMX.1,dynmxi,Dynamex Inc,1
26787610,DYNAMIC HOMES INC,DYHM,dyhm,"Dynamic Homes Inc, dyhmx",0.864864864864865
26790750,DYNATEC INTERNATIONAL INC,DYNX,dynec,"Dynatec International Inc, dynecx",0.833333333333333
26791210,DYNA GROUP INTERNATIONAL INC,DGIX,dynagp,"Dyna Group International Inc, dynagpx",0.829268292682927
26805710,DYNAMICS RESEARCH CORP,DRCO,dyrc,Dynamics Research Corporation,0.851063829787234
26812710,DYNASTY CLASSICS CORP,DNSQE,dynacl,"Dynasty Classics, dynaclx",0.780487804878049
26815740,DYNATRONICS CORP,DYNT,dyntl,Dynatronics Corp,1
26815820,DYNAVAX TECHNOLOGIES CORP,DVAX,dynavt,Dynavax Technologies Corp,1
26817F10,DYNAVOX INC,DVOXQ,,,
26817R10,DYNEGY INC,DYN,tringl,"Dynegy Inc, wwpow",0.8
26821520,E&B MARINE INC,EBMA,ebmi,"E & B Marine Inc, ebmix",0.827586206896552
26822610,EAC INDUSTRIES,EACI,eaci,"EAC Industries, eacix",0.838709677419355
26822P20,EA INDUSTRIES INC,EAIN.1,ea,EA Industries Inc,1
26824810,EBT INTERNATIONAL INC,3EBTI,ifosft,eBT International Inc,1
26825310,ECB BANCORP INC,ECBE,scrlbn,ECB Bancorp Inc,1
26830Q10,ECHAPMAN INC,ECMN,echapu,echapman Inc,1
26842310,EFC BANCORP INC,EFC.1,fcbncr,EFC Bancorp Inc,1
26842820,EFI ELECTRONICS CORP,3EFIC,efiel,"EFI Electronics Corp, efielx",0.857142857142857
26842V20,EEX CORP,EEX.1,ensexp,EEX Corporation,0.666666666666667
26843B10,EFJOHNSON TECHNOLOGIES INC,EFJI,tcrypt,EFJohnson Technologies Inc,1
26844610,E FOR M CORP,EFMC,enhcim,E For M Corporation,0.72
26848410,EGL INC,EAGL.1,eagleu,EGL Inc,1
26853020,EIP MICROWAVE INC,3EIPME,eipm,EIP Microwave,0.857142857142857
26853910,EIS INTERNATIONAL INC,EISI,,,
26856L10,E.L.F. BEAUTY INC,ELF,,,
26860310,EL POLLO LOCO HOLDINGS INC,LOCO,,,
26861320,ELXSI CORP,ELXS,tlgy,"Elxsi Corp, tlgyx",0.782608695652174
26861P10,E-LOAN INC,EELN,eloan,E-loan Inc,1
26861V10,EMAK WORLDWIDE INC,EMAKQ,eqmari,EMAK Worldwide Inc,1
26864810,EMC CORP/MA,EMC,,,
26865010,EMCEE BROADCAST PRODUCTS INC,ECIN,elmcom,"EMCEE Broadcast Products, Inc",1
26866410,EMC INSURANCE GROUP INC,EMCI,emci,"EMC Insurance Group Inc, emcix",0.893617021276596
26873N10,EMS TECHNOLOGIES INC,ELMG,elmg,EMS Technologies Inc,1
26874A10,E MERGENT INC,EMRT,vdolab,e.mergent Inc,1
26875P10,EOG RESOURCES INC,EOG,enog,"EOG Resources Inc, intnth",0.842105263157895
26878510,EP ENERGY CORP,EPEG,,,
26881P10,EP MEDSYSTEMS INC,EPMD,epmdus,EP MedSystems Inc,1
26881V10,E.PIPHANY INC,EPNY,epipny,E.piphany Inc,1
26882D10,EPIQ SYSTEMS INC,EPIQ,elctpr,EPIQ Systems Inc,1
26883D10,EPL OIL & GAS INC,EPL,,,
26884F10,ESB FINANCIAL CORP,ESBF,elwfed,"ESB Financial Corp, sthmk",0.864864864864865
26884L10,EQT CORP,EQT,eqt,"EQT Corp, jetblu",0.7
26891110,ERO INC,EROI,eroi,"ERO Inc, eroix",0.736842105263158
26891310,EP TECHNOLOGIES INC,EPTK,eptech,EP Technologies,0.875
26892020,EPL TECHNOLOGIES INC,EPTG,epltch,EPL Technologies Inc,1
26894810,EAGLE BANCORP INC/MD,EGBN,eglbmd,Eagle Bancorp Inc,1
26914510,ESSEF CORP,ESSF.,essefc,"ESSEF CORP, essefcx",0.72
26915110,ESS TECHNOLOGY INC,ESST,esst,"ESS Technology Inc, gadzo",0.871794871794872
26915310,E SPIRE COMMUNICATIONS INC,3ESPIQ,amcoms,e.spire Communications Inc,1
26915730,E-SYSTEMS INC,ESY.1,esys,"E SYSTEMS INC, esysx",0.827586206896552
26922C10,ETEC SYSTEMS INC,ETEC.,,,
26924010,E-TEK DYNAMICS INC,ETEK.,etkdyn,E TEK DYNAMICS INC,1
26924210,E'TOWN CORP,ETW.1,ewat,"E'Town Corp, ewatx",0.782608695652174
26924640,E TRADE FINANCIAL CORP,ETFC,etrade,E*TRADE FINANCIAL Corp,1
26927E10,EVO PAYMENTS INC,EVOP,mersei,"EVO Payments International LLC, seexc",0.631578947368421
26928210,EXX INC,EXEX,exxin,EXX Inc,1
26928810,EZ COMMUNICATIONS INC,EZCIA,ezcom,EZ Communications Inc,1
26928A20,EV3 INC,EVVV,ethri,"ev3 Inc., itaccp",0.7
26929N10,EVI INDUSTRIES INC,EVI,mtro,EnviroStar Inc.,0.645161290322581
26930540,E-Z-EM INC,EZEM,ezem,"E-Z-Em Inc, ezemx",0.761904761904762
26941P10,EAGLE BANCORP INC,EBCI,eglbmd,Eagle Bancorp Inc,1
26942C10,EAGLE BANCSHARES INC,EBSI.1,eabai,"Eagle Bancshares Inc, eabaix",0.863636363636364
26942G10,EAGLE BANCORP MONTANA INC,EBMT,,,
26943720,EAGLE BROADBAND INC,EAGB,eglwrl,Eagle Broadband Inc,1
26951310,EAGLE FINANCIAL CORP,EGFC,,,
26951420,EAGLE FOOD CENTERS INC,EAGLE.1,eagfod,"Eagle Food Centers Inc, eagfodx",0.851063829787234
26952410,EAGLE GEOPHYSICAL INC,EAGL10.,eaggeo,Eagle Geophysical Inc,1
26952G10,EAGLE FINANCIAL BANCORP,EFBI,egdzcb,Eagle Financial Bancorp Inc,0.91304347826087
26959B10,EAGLE HARDWARE & GARDEN INC,EAGL.,eagleh,"EAGLE HARDWARE AND GARDEN INC, eaglehx",0.821428571428571
26969P10,EAGLE MATERIALS INC,EXP,cncn,"Eagle Materials Inc, cntks",0.878048780487805
26979610,EAGLE PHARMACEUTICALS INC,EGRX,eagphr,"Eagle Pharmaceuticals Inc, flafra",0.888888888888889
26980310,EAGLE-PICHER INC,EGLP,epi,EaglePicher Corporation,0.810810810810811
26982410,EAGLE POINT SOFTWARE CORP,EGPT.1,eagpso,Eagle Point Software Corp,1
26989410,EAGLE SUPPLY GROUP INC,EEGL,eglsup,Eagle Supply Group Inc,1
27000610,EAGLE TEST SYSTEMS INC,EGLT.1,,,
27031910,EARTHGRAINS CO,EGR.1,,,
27031N10,EARTHCARE CO,ECCOQ,,,
27032B20,EARTHSHELL CORP,3ESHQE,earths,EarthShell Corp,1
27032D30,EARTHSTONE ENERGY INC,ESTE,bsics,Earthstone Energy Inc.,1
27033210,EASCO HAND TOOLS INC,TOOL,ehtool,"EASCO HAND TOOLS INC, ehtoolx",0.837209302325581
27033410,EASEL CORP,EASL,intima,"EASEL CORP, intimax",0.72
27033E10,EASCO INC,ESCO.1,es,EASCO INC,1
27033X10,EARTHLINK HOLDINGS CORP,ELNK,ethlnk,EarthLink Holdings Corp.,1
27428710,EAST PENN FINANCIAL CORP,EPEN,estpen,East Penn Financial Corp,1
27579R10,EAST WEST BANCORP INC,EWBC,ewfsl,East West Bancorp Inc,1
27626910,EASTERN BANCORP INC,EBCP,vmfb,"EASTERN BANCORP INC, vmfbx",0.878048780487805
27631710,EASTERN CO,EML,eml,The Eastern Company,0.857142857142857
27637F10,EASTERN ENTERPRISES,EFU.1,egfuel,"EASTERN ENTERPRISES (WESTON,MA), egfuelx",0.705882352941176
27717310,EASTERN UTILITIES ASSOC,EUA,eua,"Eastern Utilities Associates, euax",0.823529411764706
27719610,EASTERN VA BANKSHARES INC,EVBS,estrnv,Eastern Virginia Bankshares Inc,0.884615384615385
27723910,EASTEX ENERGY INC,ETEX,eagt,"Eastex Energy Inc, eagtx",0.864864864864865
27743210,EASTMAN CHEMICAL CO,EMN,easch,"Eastman Chemical Co, kdak",0.894736842105263
27746140,EASTMAN KODAK CO,KODK,kdak,"Eastman Kodak Company, kdakx",0.848484848484848
27780230,EASTSIDE DISTILLING INC,EAST,,,
27784810,EASYRIDERS INC,EYRD,amfurn,Easyriders Inc,1
27785110,EATERIES INC,EATS,eatinc,"Eateries Inc, eatincx",0.774193548387097
27785810,EASYLINK SERVICES INTL CORP,ESIC,infsfs,EasyLink Services International Corporation,0.872727272727273
27826510,EATON VANCE CORP,EV,eavn,Eaton Vance Corp,1
27864210,EBAY INC,EBAY,,,
27866810,EBENX INC,EBNX,ebnxus,eBenX Inc,1
27871520,EBIX INC,EBIX,delinf,Ebix Inc,1
27874910,ECHLIN INC,ECH.1,echlnm,"ECHLIN INC, echlnmx",0.740740740740741
27874N30,ECHELON CORP,ELON,attx,", echln",0.625
27875T10,ECHO GLOBAL LOGISTICS INC,ECHO,echgll,"Echo Global Logistics Inc., innwrk",0.884615384615385
27876010,ECHOCATH INC,ECHTA,echcth,Echocath Inc,1
27876310,ECKERD CORP,ECK.1,,,
27876810,ECHOSTAR CORP,SATS,ecstr,"EchoStar Corp, tivoin",0.8
27876L20,ECHO THERAPEUTICS INC,ECTE,chotel,Echo Therapeutics Inc.,1
27885610,ECLIPSYS CORP,ECLP,eclmed,Eclipsys Corporation,0.774193548387097
27885810,ECO SOIL SYSTEMS INC,ESSIE,ecosos,Eco Soil Systems Inc,1
27886510,ECOLAB INC,ECL,econ,"Ecolab Inc, econx",0.8
27887810,ECOLOGY AND ENVIRONMENT INC,EEI,ecen,"Ecology & Environment Inc, ecenx",0.846153846153846
27887E10,ECOLLEGE.COM,ECLG,ecoll,eCollege.com Inc,0.846153846153846
27922W10,ECOST.COM INC,ECST,,,
27922Y20,ECOTALITY INC,ECTYQ,alcenp,Ecotality Inc,1
27928510,EDAC TECHNOLOGIES CORP,EDAC,edac,"Edac Technologies Corp, edacx",0.888888888888889
27943410,EDELBROCK CORP,EDEL,edelbr,Edelbrock Corp,1
27943Q10,EDELMAN FINANCIAL GROUP INC,EF,tnkenv,Edelman Financial Group Inc.,1
27944587,EDEN BIOSCIENCE CORP,EDEN.1,edebio,EDEN Bioscience Corp,1
27976510,EDGAR ONLINE INC,EDGR,edgaro,EDGAR Online Inc,1
27986210,EDGE PETROLEUM CORP,EPEXQ,edgep,Edge Petroleum Corp,1
28014Q10,EDGEN GROUP INC,EDG,edcor,"Edgen Group Inc., dwitd",0.848484848484848
28035810,EDGEWATER TECHNOLOGY INC,EDGW,stfmk,Edgewater Technology Inc,1
28035Q10,EDGEWELL PERSONAL CARE CO,EPC,eqerqb,"Edgewell Personal Care Co., lxndri",0.88
28059720,EDIETS.COM INC,DIET,ediet,eDiets.com Inc,1
28059910,EDIFY CORP,EDFY.1,,,
28088310,EDISON CONTROL CORP,3EDCO,edcon,"Edison Control Corporation, edconx",0.723404255319149
28102010,EDISON INTERNATIONAL,EIX,souced,Edison International,1
28103310,EDISON SCHOOLS INC,EDSN,,,
28106W10,EDITAS MEDICINE INC,EDIT,edtmdc,Editas Medicine Inc.,1
28109420,EDMARK CORP,EDMK,edmkc,"Edmark Corporation, edmkcx",0.606060606060606
28134710,EDO CORP,EDO.,edo,"EDO Corp, edox",0.777777777777778
28138P10,EDUCATE INC,EEEE,,,
28140A10,EDUCATION LENDING GROUP INC,EDLG,wrlwvd,Education Lending Group Inc,1
28140M10,EDUCATION MANAGEMENT CORP,EDMCQ,eduman,Education Management Corp,1
28147910,EDUCATIONAL DEVELOPMENT CORP,EDUC,eddev,Educational Development Corp,1
28148T10,EDUCATIONAL INSIGHTS INC,EDIN,edcatn,Educational Insights Inc,1
28164K10,EDUTREK INTL INC,3EDUT,edutrk,EDUTREK INTERNATIONAL INC,1
28176E10,EDWARDS LIFESCIENCES CORP,EW,,,
28201210,EFAX.COM INC,3EFAX,hyfacs,"EFAX COM INC, xomcm",0.814814814814815
28205610,EFFICIENT NETWORKS INC,EFNT,cabtrn,Enterasys Networks Inc,0.714285714285714
28224R10,EFUNDS CORP,EFD.1,,,
28225C80,EGAIN CORP,EGAN,,,
28232910,EGGHEAD.COM INC,EGHDQ,onsali,Egghead.com Inc,1
28233920,EGLOBE INC,EGLOQ,extcrd,"eGlobe, Inc.",1
28238P10,EHEALTH INC,EHTH,eheain,"eHealth, Inc., merly",0.814814814814815
28249110,800 JR CIGAR INC,JRJR.1,jrcigr,800-JR Cigar Inc,1
28249H10,EIDOS THERAPEUTICS INC,EIDX,,,
28249U10,EIGER BIOPHARMACEUTICALS INC,EIGR,,,
28250610,800 TRAVEL SYSTEMS INC,IFLYQ,trvsys,"800 Travel Systems, Inc",1
28253910,8POINT3 ENERGY PARTNERS LP,CAFD,,,
28263610,EKCO GROUP INC,EKO.2,cntron,"EKCO Group Inc, cntronx",0.787878787878788
28287910,EL CHICO RESTAURANTS INC,ELCH.1,rckbot,Rock Bottom Restaurants Inc,0.723404255319149
28291410,8X8 INC,EGHT,iitusa,8x8 Inc,1
28336L10,EL PASO CORP,EP,cstlc,"El Paso CGP Co, elpasn",0.666666666666667
28367785,EL PASO ELECTRIC CO,EE,,,
28415510,ELANTEC SEMICONDUCTOR INC,ELNT,elntec,Elantec Semiconductor Inc,1
28442010,ELCO INDUSTRIES INC,ELCN,elcn,"ELCO INDUSTRIES, elcnx",0.810810810810811
28444710,ELCOTEL INC,EWTLQ,elcot,"Elcotel Incorporated, elcotx",0.611111111111111
28445210,ELDEC CORP,ELDC,,,
28447010,ELDER BEERMAN STORES CORP,EBSC,eldbrm,Elder-Beerman Stores Corp,1
28458710,ELDON INDUSTRIES INC,ELD.1,eldn,"ELDON INDUSTRIES INC, eldnx",0.883720930232558
28467W10,ELDORADO BANCSHARES INC,ELBI,cmmbnk,ELDORADO BANCSHARES INC,1
28473M10,ELECSYS CORP,ESYS,arpsys,Elecsys Corp,1
28485330,ELECTRIC & GAS TECHNOLOGY,ELGT,egti,"Electric & Gas Technology Inc, egtix",0.823529411764706
28489510,ELECTRIC LIGHTWAVE,3ELIX,,,
28506220,ELECTRO BRAIN INTL,EBIC,elebra,"ELECTRO BRAIN INTERNATIONAL CORP, elebrax",0.744186046511628
28506910,ELECTRO CATHETER CORP,3ECTHE,ecth,"Electro Catheter Corp, ecthx",0.883720930232558
28510620,ELECTRO ENERGY INC,EEEI,mcgdiv,Electro Energy Inc.,1
28521810,ELECTRO RENT CORP,ELRC,,,
28522910,ELECTRO SCIENTIFIC INDS INC,ESIO,esind,Electro Scientific Industries Inc,0.892857142857143
28523310,ELECTRO-SENSORS INC,ELSE,else,"Electro-Sensors Inc, elsex",0.878048780487805
28529410,ELECTROCOM AUTOMATION INC,ECA.1,eai,"ELECTROCOM AUTOMATION INC., eaix",0.923076923076923
28531P10,ELECTROCORE LLC,ECOR,cucvwb,electroCore LLC,1
28532410,ELECTROGLAS INC,EGLSQ,elcgas,"Electroglas Inc, gensig",0.833333333333333
28540910,ELECTROMED INC,ELMD,dksbbq,"Electromed, Inc.",1
28541040,ELECTROMEDICS INC,ELMD.1,elmd,"Electromedics, elmdx",0.742857142857143
28551210,ELECTRONIC ARTS INC,EA,elarts,"Electronic Arts Inc, rivdep",0.857142857142857
28556250,ELECTRONIC CLEARING HOUSE,ECHO.1,elclho,Electronic Clearing House Inc,0.92
28566410,ELECTRONIC DATA TECHNOLOGIES,EDAT,eldata,"ELECTRONIC DATA TECHNOLOGIES, eldatax",0.88135593220339
28566610,ELECTRONIC DESIGNS INC,EDIX,crstlm,Electronic Designs Inc,1
28608210,ELECTRONICS FOR IMAGING INC,EFII,eleimg,"Electronics for Imaging Inc, eleimgx",0.87719298245614
28612810,ELECTROPHARMACOLOGY INC,EPHI,elctrp,Electropharmacology Inc,1
28615020,ELECTROSOURCE INC,ELSI,elsrce,"Electrosource Inc, elsrcex",0.829268292682927
28617130,ELEGANT ILLUSIONS INC,EILL,yarven,Elegant Illusions Inc,1
28617210,ELEK-TEK INC,ELEKQ,eetek,Elek Tek Inc,1
28618M10,ELEMENT SOLUTIONS INC,ESI,,,
28621V10,ELEVATE CREDIT INC,ELVT,elvcrd,Elevate Credit Inc.,1
28626C10,ELEXSYS INTERNATIONAL INC,ELEX,dice,ELEXSYS INTERNATIONAL INC,1
28659020,ELINEAR INC,ELUR,kntcom,eLinear Inc,1
28659T20,ELITE PHARMACEUTICALS INC,ELTP,,,
28660G10,ELIZABETH ARDEN INC,RDEN,,,
28716110,ELJER INDUSTRIES INC,ELJ.1,eljin,"Eljer Industries, eljinx",0.75
28745610,ELKCORP,ELK,elk,"ElkCorp, prwth",0.736842105263158
28839810,ELLETT BROTHERS INC,3ELET,ellbr,Ellett Brothers Inc,1
28849P10,ELLIE MAE INC,ELLI,ellmae,"Ellie Mae Inc, famr",0.857142857142857
28939310,ELMER'S RESTAURANTS INC,ELMS,erstnt,"Elmer's Restaurants Inc, erstntx",0.857142857142857
29014010,ELOQUENT INC,ELOQ.1,,,
29014310,ELOT INC,ELOT,,,
29014R10,ELOXX PHARMACEUTICALS INC,ELOX,navlei,"Sevion Therapeutics, Inc.",0.652173913043478
29038210,ELTRON INTERNATIONAL INC,ELTN,elrn,"ELTRON INTERNATIONAL INC, upser",0.848484848484848
29076N20,EMAGIN CORP,EMAN,fshdnm,eMagin Corp,1
29076V10,EMAGEON INC,EMAG.2,emagn,Emageon Inc,1
29078710,EMBARCADERO TECHNOLOGIES INC,EMBT.,embrc,Embarcadero Technologies Inc,1
29078E10,EMBARQ CORP,EQ.2,mbarq,Embarq Corp,1
29081710,EMBREX INC,EMBX,,,
29082010,EMCARE HOLDINGS INC,EMCR.1,,,
29082810,EMCLAIRE FINANCIAL CORP,EMCF,emcfin,Emclaire Financial Corp,1
29084620,EMCORE CORP,EMKR,emcore,Emcore Corp,1
29084Q10,EMCOR GROUP INC,EME,jwat,"EMCOR Group, Inc.",1
29088W30,EMERGE INTERACTIVE INC,EMRG,emrgiv,eMerge Interactive Inc,1
29089Q10,EMERGENT BIOSOLUTIONS INC,EBS,,,
29089V20,EMERGENT GROUP INC,LZR,,,
29089W10,EMERGING VISION INC,3ISEE,sterv,Emerging Vision Inc,1
29092310,EMERALD ISLE BANCORP INC,EIRE,,,
29092710,EMERALD FINANCIAL CORP,EMLD,strngs,EMERALD FINANCIAL CORP (OH),1
29100510,EMERITUS CORP,ESC,emrts,Emeritus Corporation,0.774193548387097
29101110,EMERSON ELECTRIC CO,EMR,,,
29101U40,EMERALD OIL INC,EOX,mploil,"Emerald Oil & Gas Ltd, wptent",0.611111111111111
29102N10,EMERGENT CAPITAL INC,EMGC,,,
29108720,EMERSON RADIO CORP,MSN,eme,"Emerson Radio Corp, emex",0.888888888888889
29120610,EMEX CORP,EMEX,bhawk,EMEX Corp,1
29134510,EMISPHERE TECHNOLOGIES INC,EMIS,clitec,Emisphere Technologies Inc,1
29157510,EMONS TRANSPORATION GROUP,EMON.1,emon,Emons Transportation Group Inc,0.901960784313725
29158K10,EMPHESYS FINANCIAL GROUP INC,EFG.1,emphfn,"EMPHESYS Financial Group, linn",0.846153846153846
29164110,EMPIRE DISTRICT ELECTRIC CO,EDE,ede,Empire District Electric Company,1
29165710,EMPIRE FEDERAL BANCORP INC,EFBC,empfed,Empire Federal Bancorp Inc,1
29200710,EMPIRE OF CAROLINA INC,EMPIQ,,,
29205230,EMPIRE RESORTS INC,NYNY,alhopi,Empire Resorts Inc.,1
29206E10,EMPIRE RESOURCES INC,ERS,intchy,Empire Resources Inc,1
29216210,EMPLOYEE BENEFIT PLANS INC,EBP,empbp,"EMPLOYEE BENEFIT PLANS, empbpx",0.84
29216610,EMPLOYEE SOLUTIONS INC,EPYS,empsol,Employee Solutions Inc,1
29221810,EMPLOYERS HOLDINGS INC,EIG,emplh,Employers Holdings Inc.,1
29246J20,EMRISE CORP,EMRI,cxrtel,Emrise Corp,1
29247520,EMULEX CORP,ELX,emuc,Emulex Corp,1
29247610,EMUSIC.COM INC,EMUS,tlnvnt,Emusic.com Inc,1
29247F10,EN POINTE TECHNOLOGIES INC,ENPT.,enpti,En Pointe Technologies Inc,1
29249910,ENAMELON INC,ENML,,,
29250310,ENCAD INC,ENCD,encd,Encad Inc,1
29251M10,ENANTA PHARMACEUTICALS INC,ENTA,enantp,Enanta Pharmaceuticals Inc,1
29251Q10,ENCHIRA BIOTECHNOLOGY CORP,3ENBCZ,enrgbo,Enchira Biotechnology Corp,1
29254210,ENCLEAN INC,ENCL,encl,"ENCLEAN INC, enclx",0.814814814814815
29254Q10,ENCISION INC,ECIA,elscop,Encision Inc,1
29255310,ENCON SYSTEMS INC,NCON,mrbulb,Encon Systems Inc,1
29255410,ENCORE CAPITAL GROUP INC,ECPG,mcmcap,Encore Capital Group Inc,1
29255510,ENCORE COMPUTER CORP,3ENCC.,encom,"Encore Computer Corp, encomx",0.857142857142857
29255U10,ENCOMPASS SERVICES CORP,3ESVNQ,cncapt,"Encompass Services Corp, grpmnt",0.875
29255V20,ENCORE BANCSHARES INC,EBTX,encobi,"Encore Bancshares, Inc",1
29255W10,ENCORE ACQUISITION CO,EAC.1,encraq,Encore Acquisition Co,1
29256010,ENCORE MARKETING INTL INC,EMIC,encor,Encore Marketing International Inc,1
29256210,ENCORE WIRE CORP,WIRE,encwir,"Encore Wire Corp, encwirx",0.8
29256X10,ENCYSIVE PHARMACEUTICALS INC,ENCY,txbtch,Encysive Pharmaceuticals Inc,1
29257R20,ENCORIUM GROUP INC,ENCO,fmtius,Encorium Group Inc.,1
29259G20,ENDEAVOUR INTERNATIONAL CORP,ENDRQ,,,
29261A10,ENCOMPASS HEALTH CORP,EHC,,,
29264A20,ENDWAVE CORP,ENWV,endwve,"Endwave Corporation, trwinc",0.628571428571429
29264J10,ENDOGEN INC,ENDG,endog,ENDOGEN INC,1
29264K10,ENDOSONICS CORP,ESON,endsnc,"ENDOSONICS CORP, endsncx",0.8
29264P20,ENDOCARE INC,ENDO.1,endous,"Endocare Inc, medstn",0.8
29265N10,ENERGEN CORP,EGN,alag,"Energen Corp, alagx",0.814814814814815
29266S30,ENDOLOGIX INC,ELGX,crdvsd,Endologix Inc,1
29267A20,ENER1 INC,HEVVQ,bocres,"Ener1 Inc., enrone",0.75
29269A10,ENDOCYTE INC,ECYT,endoci,Endocyte Inc.,1
29270J10,ENERGY RECOVERY INC,ERII,ercvri,Energy Recovery Inc.,1
